Stp	Dv	Time	Temp	R_DS_On	DevI	DevV	Fault
805	0	8.060	427.039	0.016	0.000	17.805	0
805	1	8.060	429.393	0.016	22.717	59.981	1
805	2	8.060	444.344	0.016	130.274	68.088	0
805	3	8.060	443.806	0.016	106.105	1.163	1
806	0	8.070	426.969	0.016	75.473	54.860	1
806	1	8.070	428.408	0.016	0.000	3.024	0
806	2	8.070	443.288	0.016	15.954	1.532	0
806	3	8.070	444.862	0.016	116.294	43.916	1
807	0	8.080	426.006	0.016	4.343	34.529	0
807	1	8.080	429.619	0.016	117.839	44.956	1
807	2	8.080	443.111	0.016	75.777	65.257	1
807	3	8.080	443.761	0.016	0.000	0.000	0
808	0	8.090	425.233	0.016	34.418	11.442	0
808	1	8.090	429.834	0.016	87.262	1.319	1
808	2	8.090	443.234	0.016	87.280	69.335	0
808	3	8.090	445.121	0.016	124.256	77.335	0
809	0	8.100	428.039	0.016	154.600	26.286	1
809	1	8.100	430.716	0.016	108.916	10.946	1
809	2	8.100	442.620	0.016	54.653	13.709	0
809	3	8.100	445.308	0.016	90.037	8.847	1
810	0	8.110	427.541	0.016	54.949	41.292	0
810	1	8.110	430.561	0.016	72.925	55.860	1
810	2	8.110	442.605	0.016	82.045	48.588	0
810	3	8.110	444.204	0.016	0.000	13.451	0
811	0	8.120	426.985	0.016	51.299	40.999	0
811	1	8.120	429.761	0.016	34.973	72.401	1
811	2	8.120	442.086	0.016	59.633	0.000	0
811	3	8.120	444.586	0.016	96.429	61.037	0
812	0	8.130	426.288	0.016	41.341	14.220	0
812	1	8.130	429.408	0.016	63.426	67.101	1
812	2	8.130	443.989	0.016	137.097	79.476	0
812	3	8.130	444.420	0.016	76.591	79.528	1
813	0	8.140	425.584	0.016	40.425	70.261	1
813	1	8.140	428.424	0.016	0.000	81.134	1
813	2	8.140	444.040	0.016	84.900	64.774	0
813	3	8.140	444.570	0.016	88.613	34.556	1
814	0	8.150	428.117	0.016	148.932	60.705	0
814	1	8.150	427.715	0.016	41.263	7.872	0
814	2	8.150	442.948	0.016	3.067	6.188	0
814	3	8.150	444.114	0.016	63.553	40.417	0
815	0	8.160	428.570	0.016	95.213	10.329	1
815	1	8.160	429.008	0.016	119.935	11.297	1
815	2	8.160	441.978	0.016	27.129	64.451	1
815	3	8.160	443.658	0.016	63.424	67.370	1
816	0	8.170	430.614	0.016	138.490	28.168	1
816	1	8.170	428.068	0.016	16.180	60.752	1
816	2	8.170	441.691	0.016	70.601	0.000	0
816	3	8.170	442.571	0.016	5.333	18.584	0
817	0	8.180	432.049	0.016	124.065	25.509	1
817	1	8.180	427.226	0.016	28.990	45.163	0
817	2	8.180	443.267	0.016	129.299	78.895	0
817	3	8.180	441.494	0.016	5.865	14.682	0
818	0	8.190	431.223	0.016	33.600	36.891	0
818	1	8.190	430.021	0.016	154.600	70.112	0
818	2	8.190	442.340	0.016	31.932	71.924	1
818	3	8.190	440.419	0.016	0.000	42.242	0
819	0	8.200	431.248	0.016	80.519	0.000	1
819	1	8.200	429.167	0.016	29.202	5.439	0
819	2	8.200	443.140	0.016	108.878	49.751	0
819	3	8.200	439.784	0.016	52.188	6.939	0
820	0	8.210	430.316	0.016	20.596	49.229	1
820	1	8.210	428.184	0.016	0.000	6.707	0
820	2	8.210	445.800	0.016	153.625	36.694	1
820	3	8.210	438.721	0.016	0.000	40.539	0
821	0	8.220	429.567	0.016	39.159	36.560	0
821	1	8.220	427.840	0.016	63.297	55.061	1
821	2	8.220	446.455	0.016	105.288	87.284	0
821	3	8.220	437.671	0.016	4.937	80.989	1
822	0	8.230	430.503	0.016	110.417	60.068	0
822	1	8.230	427.081	0.016	36.827	14.575	0
822	2	8.230	448.757	0.016	146.497	68.750	0
822	3	8.230	436.732	0.016	26.100	79.153	1
823	0	8.240	431.324	0.016	107.221	3.188	1
823	1	8.240	426.118	0.016	4.863	30.580	0
823	2	8.240	450.711	0.016	139.156	57.147	0
823	3	8.240	435.704	0.016	8.208	49.285	1
824	0	8.250	430.662	0.016	46.206	70.987	1
824	1	8.250	425.158	0.016	0.000	79.499	1
824	2	8.250	452.628	0.016	138.587	16.480	1
824	3	8.250	434.832	0.016	31.856	17.063	0
825	0	8.260	430.341	0.016	65.306	42.195	0
825	1	8.260	424.205	0.016	0.000	60.097	1
825	2	8.260	452.212	0.016	68.203	43.777	0
825	3	8.260	435.465	0.016	102.392	80.340	0
826	0	8.270	431.466	0.016	115.855	54.466	0
826	1	8.270	424.157	0.016	75.555	56.880	1
826	2	8.270	452.671	0.016	100.626	83.382	0
826	3	8.270	434.649	0.016	36.832	44.807	0
827	0	8.280	432.733	0.016	119.850	17.946	1
827	1	8.280	423.289	0.016	22.144	41.515	0
827	2	8.280	453.583	0.016	113.904	17.682	1
827	3	8.280	434.292	0.016	64.939	49.800	1
828	0	8.290	433.408	0.016	103.285	93.560	0
828	1	8.290	425.095	0.016	132.163	79.267	0
828	2	8.290	452.424	0.016	6.528	85.091	1
828	3	8.290	433.421	0.016	30.777	7.206	0
829	0	8.300	434.135	0.016	104.982	32.258	1
829	1	8.300	424.422	0.016	42.117	49.174	1
829	2	8.300	452.389	0.016	83.877	0.000	1
829	3	8.300	435.021	0.016	128.641	84.321	0
830	0	8.310	435.583	0.016	124.954	13.537	1
830	1	8.310	424.718	0.016	88.917	76.691	0
830	2	8.310	454.121	0.016	134.555	83.227	0
830	3	8.310	435.358	0.016	92.888	79.596	0
831	0	8.320	437.605	0.016	138.951	1.027	1
831	1	8.320	426.579	0.016	133.690	81.244	0
831	2	8.320	455.889	0.016	135.643	68.198	0
831	3	8.320	435.230	0.016	75.493	74.396	1
832	0	8.330	437.749	0.016	86.674	68.440	0
832	1	8.330	425.761	0.016	30.340	11.005	0
832	2	8.330	455.021	0.016	44.433	82.583	1
832	3	8.330	434.416	0.016	36.716	1.175	0
833	0	8.340	437.947	0.016	88.668	76.976	0
833	1	8.340	427.347	0.016	127.160	3.246	1
833	2	8.340	454.765	0.016	75.911	9.636	0
833	3	8.340	436.193	0.016	133.080	63.761	0
834	0	8.350	439.257	0.016	122.038	85.964	0
834	1	8.350	429.117	0.016	131.874	61.755	0
834	2	8.350	453.769	0.016	33.380	38.146	0
834	3	8.350	436.814	0.016	102.317	50.732	0
835	0	8.360	438.198	0.016	0.000	74.430	1
835	1	8.360	431.668	0.016	149.725	0.000	1
835	2	8.360	452.687	0.016	23.075	94.400	1
835	3	8.360	435.774	0.016	0.420	18.893	0
836	0	8.370	437.269	0.016	27.706	11.315	0
836	1	8.370	430.693	0.016	13.137	28.227	0
836	2	8.370	454.450	0.016	135.343	63.010	0
836	3	8.370	435.021	0.016	42.029	4.359	0
837	0	8.380	436.226	0.016	0.000	73.010	1
837	1	8.380	432.012	0.016	121.088	49.685	0
837	2	8.380	453.438	0.016	31.654	73.568	1
837	3	8.380	434.028	0.016	14.580	78.594	1
838	0	8.390	435.538	0.016	46.843	1.502	0
838	1	8.390	431.027	0.016	10.921	58.470	1
838	2	8.390	452.320	0.016	17.002	83.487	1
838	3	8.390	433.009	0.016	0.000	34.179	0
839	0	8.400	436.786	0.016	120.027	23.620	1
839	1	8.400	430.898	0.016	74.149	9.695	0
839	2	8.400	451.232	0.016	20.810	23.039	0
839	3	8.400	431.997	0.016	0.000	58.278	1
840	0	8.410	437.181	0.016	95.238	53.931	0
840	1	8.410	431.094	0.016	86.926	76.391	0
840	2	8.410	450.747	0.016	64.482	82.655	1
840	3	8.410	433.663	0.016	130.034	81.540	0
841	0	8.420	436.693	0.016	59.203	53.437	1
841	1	8.420	430.159	0.016	19.852	82.602	1
841	2	8.420	449.721	0.016	27.290	79.850	1
841	3	8.420	432.655	0.016	7.285	0.000	0
842	0	8.430	437.580	0.016	110.321	43.930	1
842	1	8.430	429.169	0.016	0.000	19.333	0
842	2	8.430	448.984	0.016	50.085	15.600	0
842	3	8.430	432.318	0.016	65.232	84.331	1
843	0	8.440	438.956	0.016	123.683	68.121	0
843	1	8.440	430.978	0.016	133.085	27.543	1
843	2	8.440	448.142	0.016	42.562	52.844	1
843	3	8.440	431.779	0.016	54.385	71.162	1
844	0	8.450	438.468	0.016	59.866	14.258	0
844	1	8.450	431.980	0.016	112.520	59.908	0
844	2	8.450	448.866	0.016	107.788	80.870	0
844	3	8.450	430.776	0.016	0.000	52.514	1
845	0	8.460	437.644	0.016	37.946	8.899	0
845	1	8.460	430.979	0.016	4.087	21.164	0
845	2	8.460	449.455	0.016	103.890	41.417	1
845	3	8.460	431.103	0.016	91.511	1.815	1
846	0	8.470	436.850	0.016	39.915	30.082	0
846	1	8.470	431.060	0.016	82.662	22.976	1
846	2	8.470	450.239	0.016	109.770	54.757	0
846	3	8.470	431.252	0.016	85.247	79.570	0
847	0	8.480	438.588	0.016	132.498	0.049	1
847	1	8.480	431.481	0.016	94.785	48.622	0
847	2	8.480	451.636	0.016	126.179	58.745	0
847	3	8.480	431.752	0.016	97.439	29.971	1
848	0	8.490	437.535	0.016	0.000	29.325	0
848	1	8.490	430.602	0.016	27.675	32.626	0
848	2	8.490	452.585	0.016	114.750	48.677	0
848	3	8.490	431.133	0.016	49.281	30.299	0
849	0	8.500	439.015	0.016	126.302	3.937	1
849	1	8.500	430.221	0.016	62.304	19.580	0
849	2	8.500	451.703	0.016	41.609	32.164	0
849	3	8.500	430.747	0.016	62.248	70.045	1
850	0	8.510	437.983	0.016	12.503	53.148	1
850	1	8.510	429.230	0.016	0.000	0.000	0
850	2	8.510	450.557	0.016	6.405	77.309	1
850	3	8.510	429.793	0.016	15.999	77.725	1
851	0	8.520	437.044	0.016	26.294	41.255	0
851	1	8.520	429.236	0.016	79.197	19.936	1
851	2	8.520	449.664	0.016	39.590	35.609	0
851	3	8.520	428.806	0.016	0.000	12.807	0
852	0	8.530	436.183	0.016	33.802	49.089	1
852	1	8.530	429.110	0.016	73.759	0.000	0
852	2	8.530	449.337	0.016	71.259	49.152	1
852	3	8.530	427.826	0.016	0.000	21.607	0
853	0	8.540	435.315	0.016	32.504	31.076	0
853	1	8.540	430.603	0.016	125.312	2.216	1
853	2	8.540	449.246	0.016	80.903	23.012	1
853	3	8.540	428.339	0.016	97.129	31.772	1
854	0	8.550	434.297	0.016	8.332	1.636	0
854	1	8.550	429.690	0.016	22.531	52.093	1
854	2	8.550	448.216	0.016	25.563	17.063	0
854	3	8.550	428.881	0.016	98.180	37.603	1
855	0	8.560	433.647	0.016	48.448	66.217	1
855	1	8.560	428.832	0.016	28.568	1.991	0
855	2	8.560	448.398	0.016	90.597	6.907	1
855	3	8.560	429.717	0.016	107.341	69.694	0
856	0	8.570	435.391	0.016	132.169	57.710	0
856	1	8.570	427.857	0.016	6.138	78.779	1
856	2	8.570	447.281	0.016	8.173	20.781	0
856	3	8.570	429.143	0.016	51.189	82.208	1
857	0	8.580	434.529	0.016	32.511	33.564	0
857	1	8.580	426.962	0.016	22.171	30.026	0
857	2	8.580	446.264	0.016	25.173	28.653	0
857	3	8.580	431.214	0.016	139.187	26.977	1
858	0	8.590	434.764	0.016	89.231	0.000	1
858	1	8.590	426.092	0.016	24.746	43.293	0
858	2	8.590	448.729	0.016	149.954	27.115	1
858	3	8.590	432.600	0.016	122.914	0.000	1
859	0	8.600	434.702	0.016	78.008	75.670	0
859	1	8.600	426.448	0.016	91.433	0.000	1
859	2	8.600	451.406	0.016	154.600	11.684	1
859	3	8.600	433.075	0.016	96.943	40.757	1
860	0	8.610	437.456	0.016	154.600	39.351	1
860	1	8.610	427.925	0.016	124.497	28.100	1
860	2	8.610	452.467	0.016	117.737	2.112	1
860	3	8.610	432.064	0.016	0.000	72.053	1
861	0	8.620	436.411	0.016	0.000	57.965	1
861	1	8.620	427.253	0.016	43.677	13.864	0
861	2	8.620	452.277	0.016	77.881	43.055	1
861	3	8.620	431.059	0.016	0.000	30.776	0
862	0	8.630	435.374	0.016	0.000	57.804	1
862	1	8.630	427.431	0.016	85.336	73.698	0
862	2	8.630	452.255	0.016	84.299	82.840	0
862	3	8.630	431.532	0.016	96.498	22.664	1
863	0	8.640	434.345	0.016	0.000	25.195	0
863	1	8.640	426.479	0.016	10.744	44.139	0
863	2	8.640	452.563	0.016	95.812	23.888	1
863	3	8.640	433.010	0.016	125.339	9.945	1
864	0	8.650	436.059	0.016	131.558	68.215	0
864	1	8.650	425.985	0.016	54.534	0.000	0
864	2	8.650	451.805	0.016	50.033	15.908	0
864	3	8.650	432.839	0.016	72.935	1.794	0
865	0	8.660	437.164	0.016	116.303	7.848	1
865	1	8.660	425.026	0.016	0.000	34.872	0
865	2	8.660	451.046	0.016	49.672	21.424	0
865	3	8.660	432.247	0.016	51.478	38.218	0
866	0	8.670	436.381	0.016	40.453	60.577	1
866	1	8.670	424.561	0.016	55.602	11.218	0
866	2	8.670	451.207	0.016	90.573	58.216	0
866	3	8.670	431.255	0.016	9.345	35.974	0
867	0	8.680	437.434	0.016	114.922	27.826	1
867	1	8.680	425.080	0.016	96.607	46.132	1
867	2	8.680	450.106	0.016	17.244	45.944	0
867	3	8.680	432.534	0.016	120.114	82.273	0
868	0	8.690	437.720	0.016	91.697	37.797	1
868	1	8.690	427.568	0.016	147.898	81.798	0
868	2	8.690	450.300	0.016	91.476	47.313	0
868	3	8.690	433.450	0.016	110.389	7.785	1
869	0	8.700	439.146	0.016	124.970	53.233	0
869	1	8.700	426.617	0.016	11.143	74.205	1
869	2	8.700	450.379	0.016	87.493	18.862	1
869	3	8.700	432.435	0.016	0.000	29.254	0
870	0	8.710	440.226	0.016	116.149	0.000	1
870	1	8.710	425.658	0.016	5.207	75.301	1
870	2	8.710	450.029	0.016	70.484	43.092	0
870	3	8.710	431.558	0.016	28.696	69.967	1
871	0	8.720	439.161	0.016	0.000	10.607	0
871	1	8.720	425.177	0.016	54.963	16.527	0
871	2	8.720	448.964	0.016	21.494	82.455	1
871	3	8.720	431.919	0.016	92.877	0.000	1
872	0	8.730	438.220	0.016	27.174	37.996	0
872	1	8.730	424.332	0.016	26.215	73.244	1
872	2	8.730	447.862	0.016	13.579	48.938	1
872	3	8.730	430.925	0.016	7.794	44.227	0
873	0	8.740	437.923	0.016	68.969	11.962	0
873	1	8.740	423.947	0.016	59.766	50.069	1
873	2	8.740	447.236	0.016	55.874	35.689	0
873	3	8.740	430.463	0.016	58.183	5.270	0
874	0	8.750	437.741	0.016	73.976	73.446	1
874	1	8.750	424.880	0.016	109.246	71.206	0
874	2	8.750	446.816	0.016	66.236	1.384	0
874	3	8.750	429.585	0.016	26.833	0.000	0
875	0	8.760	437.302	0.016	61.954	3.263	0
875	1	8.760	423.974	0.016	16.821	82.226	1
875	2	8.760	445.702	0.016	2.818	60.917	1
875	3	8.760	429.099	0.016	56.349	74.196	1
876	0	8.770	436.269	0.016	8.138	56.084	1
876	1	8.770	423.032	0.016	3.753	65.240	1
876	2	8.770	446.635	0.016	113.259	73.591	0
876	3	8.770	428.335	0.016	37.166	61.517	1
877	0	8.780	435.866	0.016	63.278	39.238	0
877	1	8.780	423.866	0.016	106.169	55.184	0
877	2	8.780	445.755	0.016	38.342	60.783	1
877	3	8.780	427.599	0.016	39.052	37.687	0
878	0	8.790	435.244	0.016	50.923	23.130	0
878	1	8.790	425.107	0.016	117.867	56.334	0
878	2	8.790	448.447	0.016	154.575	59.913	0
878	3	8.790	426.694	0.016	20.443	74.922	1
879	0	8.800	436.361	0.016	116.497	20.830	1
879	1	8.800	424.175	0.016	11.426	40.733	0
879	2	8.800	447.320	0.016	0.000	11.951	0
879	3	8.800	426.433	0.016	66.825	42.863	0
880	0	8.810	437.501	0.016	117.280	25.458	1
880	1	8.810	426.051	0.016	133.978	27.491	1
880	2	8.810	446.882	0.016	65.405	56.880	1
880	3	8.810	426.742	0.016	89.874	84.635	0
881	0	8.820	437.613	0.016	85.494	53.383	0
881	1	8.820	427.466	0.016	122.822	13.118	1
881	2	8.820	446.638	0.016	74.024	5.410	0
881	3	8.820	425.932	0.016	31.389	25.852	0
882	0	8.830	437.578	0.016	79.910	74.756	0
882	1	8.830	428.716	0.016	118.745	35.238	1
882	2	8.830	446.490	0.016	77.892	83.015	0
882	3	8.830	424.974	0.016	0.000	28.255	0
883	0	8.840	436.834	0.016	43.639	11.903	0
883	1	8.840	428.147	0.016	51.001	0.000	0
883	2	8.840	445.443	0.016	20.416	14.726	0
883	3	8.840	425.662	0.016	102.111	39.393	1
884	0	8.850	435.852	0.016	19.257	7.133	0
884	1	8.850	427.384	0.016	36.699	0.000	0
884	2	8.850	448.138	0.016	154.600	72.064	0
884	3	8.850	425.201	0.016	56.074	20.699	0
885	0	8.860	434.820	0.016	0.000	45.869	0
885	1	8.860	426.422	0.016	6.786	94.400	1
885	2	8.860	448.052	0.016	80.787	14.292	1
885	3	8.860	424.322	0.016	21.665	9.972	0
886	0	8.870	433.795	0.016	0.000	63.239	1
886	1	8.870	425.671	0.016	36.565	58.876	1
886	2	8.870	448.410	0.016	96.480	23.020	1
886	3	8.870	426.090	0.016	131.411	77.861	0
887	0	8.880	433.382	0.016	61.871	0.000	0
887	1	8.880	426.295	0.016	100.231	33.556	1
887	2	8.880	447.821	0.016	58.158	21.761	0
887	3	8.880	425.393	0.016	40.806	80.687	1
888	0	8.890	432.391	0.016	12.160	20.417	0
888	1	8.890	425.504	0.016	32.892	30.188	0
888	2	8.890	446.731	0.016	14.171	21.126	0
888	3	8.890	424.490	0.016	18.220	37.054	0
889	0	8.900	431.433	0.016	17.551	13.295	0
889	1	8.900	425.324	0.016	70.218	81.787	1
889	2	8.900	445.756	0.016	29.637	79.315	1
889	3	8.900	423.738	0.016	35.266	23.819	0
890	0	8.910	431.646	0.016	87.664	27.939	1
890	1	8.910	424.901	0.016	58.060	43.323	0
890	2	8.910	447.659	0.016	137.589	76.785	0
890	3	8.910	424.016	0.016	88.095	22.444	1
891	0	8.920	432.551	0.016	109.901	85.295	0
891	1	8.920	426.249	0.016	120.925	12.379	1
891	2	8.920	446.538	0.016	0.000	75.611	1
891	3	8.920	424.040	0.016	78.479	21.743	1
892	0	8.930	431.700	0.016	31.540	69.989	1
892	1	8.930	425.417	0.016	28.561	68.503	1
892	2	8.930	447.224	0.016	106.364	12.234	1
892	3	8.930	425.071	0.016	112.104	13.375	1
893	0	8.940	430.803	0.016	25.746	16.210	0
893	1	8.940	424.462	0.016	0.000	67.240	1
893	2	8.940	446.182	0.016	21.771	80.696	1
893	3	8.940	424.160	0.016	16.085	45.745	0
894	0	8.950	431.080	0.016	89.775	42.601	1
894	1	8.950	425.951	0.016	124.479	75.505	0
894	2	8.950	445.369	0.016	43.261	31.096	0
894	3	8.950	426.972	0.016	154.600	41.921	1
895	0	8.960	430.083	0.016	0.000	13.343	0
895	1	8.960	425.113	0.016	27.698	11.368	0
895	2	8.960	447.082	0.016	133.132	17.973	1
895	3	8.960	429.014	0.016	138.232	77.478	0
896	0	8.970	431.652	0.016	127.386	57.317	0
896	1	8.970	425.414	0.016	89.265	31.043	1
896	2	8.970	445.997	0.016	14.086	47.878	1
896	3	8.970	431.526	0.016	148.894	38.052	1
897	0	8.980	431.027	0.016	48.813	54.885	1
897	1	8.980	424.519	0.016	19.383	16.034	0
897	2	8.980	445.610	0.016	67.379	44.643	0
897	3	8.980	431.233	0.016	66.941	15.644	0
898	0	8.990	430.030	0.016	0.000	63.900	1
898	1	8.990	423.814	0.016	39.279	92.274	1
898	2	8.990	447.602	0.016	139.602	26.725	1
898	3	8.990	431.881	0.016	102.125	2.484	1
899	0	9.000	430.498	0.016	96.105	68.508	0
899	1	9.000	424.045	0.016	86.419	14.572	1
899	2	9.000	447.107	0.016	62.671	56.153	1
899	3	9.000	431.345	0.016	54.395	59.134	1
900	0	9.010	429.741	0.016	38.695	42.968	0
900	1	9.010	425.626	0.016	126.746	73.742	0
900	2	9.010	448.414	0.016	123.443	74.622	0
900	3	9.010	430.430	0.016	23.119	16.544	0
901	0	9.020	430.270	0.016	98.043	44.767	1
901	1	9.020	424.775	0.016	25.852	14.774	0
901	2	9.020	450.341	0.016	138.507	9.752	1
901	3	9.020	430.342	0.016	75.725	62.795	1
902	0	9.030	429.464	0.016	34.243	46.212	0
902	1	9.030	424.370	0.016	58.863	91.657	1
902	2	9.030	449.457	0.016	40.189	36.971	0
902	3	9.030	429.852	0.016	56.360	0.000	0
903	0	9.040	431.202	0.016	131.424	90.531	0
903	1	9.040	423.423	0.016	0.000	12.034	0
903	2	9.040	448.525	0.016	35.685	31.561	0
903	3	9.040	428.959	0.016	24.496	44.831	0
904	0	9.050	432.166	0.016	111.521	14.901	1
904	1	9.050	423.653	0.016	86.279	70.694	0
904	2	9.050	448.099	0.016	66.392	16.615	0
904	3	9.050	428.044	0.016	20.463	0.000	0
905	0	9.060	431.275	0.016	26.854	9.453	0
905	1	9.060	422.712	0.016	0.000	75.254	1
905	2	9.060	448.491	0.016	97.593	0.000	1
905	3	9.060	429.264	0.016	118.024	94.400	0
906	0	9.070	430.958	0.016	65.716	75.643	1
906	1	9.070	422.842	0.016	82.319	41.329	1
906	2	9.070	451.108	0.016	153.356	21.622	1
906	3	9.070	429.547	0.016	89.641	77.927	0
907	0	9.080	432.768	0.016	133.369	89.380	0
907	1	9.080	423.463	0.016	99.519	71.288	0
907	2	9.080	451.143	0.016	86.124	11.896	1
907	3	9.080	431.569	0.016	138.122	54.100	0
908	0	9.090	432.854	0.016	83.281	31.056	1
908	1	9.090	424.236	0.016	104.407	9.680	1
908	2	9.090	452.991	0.016	137.070	30.276	1
908	3	9.090	430.828	0.016	40.595	15.894	0
909	0	9.100	431.962	0.016	27.426	41.674	0
909	1	9.100	424.961	0.016	103.112	78.929	0
909	2	9.100	453.100	0.016	89.202	67.558	0
909	3	9.100	430.461	0.016	63.063	16.459	0
910	0	9.110	431.709	0.016	68.957	0.000	0
910	1	9.110	424.650	0.016	63.770	62.986	1
910	2	9.110	451.946	0.016	7.135	28.785	0
910	3	9.110	429.862	0.016	49.960	82.512	1
911	0	9.120	430.708	0.016	0.000	50.294	1
911	1	9.120	423.773	0.016	21.452	63.209	1
911	2	9.120	451.055	0.016	40.542	82.361	1
911	3	9.120	428.987	0.016	26.802	78.122	1
912	0	9.130	430.065	0.016	47.200	25.979	0
912	1	9.130	424.814	0.016	112.318	21.395	1
912	2	9.130	450.941	0.016	80.513	47.838	0
912	3	9.130	428.006	0.016	0.000	56.736	1
913	0	9.140	430.430	0.016	92.672	74.298	0
913	1	9.140	423.864	0.016	0.000	53.356	1
913	2	9.140	451.062	0.016	89.151	25.200	1
913	3	9.140	427.032	0.016	0.000	7.426	0
914	0	9.150	430.907	0.016	96.526	11.963	1
914	1	9.150	423.449	0.016	57.969	42.413	0
914	2	9.150	452.029	0.016	115.130	45.379	1
914	3	9.150	427.019	0.016	77.827	89.698	0
915	0	9.160	430.153	0.016	39.106	34.372	0
915	1	9.160	423.640	0.016	84.828	0.000	1
915	2	9.160	452.367	0.016	96.722	74.744	0
915	3	9.160	426.200	0.016	30.545	32.725	0
916	0	9.170	429.766	0.016	61.870	0.697	0
916	1	9.170	423.754	0.016	81.956	50.040	0
916	2	9.170	452.182	0.016	78.057	61.630	0
916	3	9.170	425.630	0.016	49.844	40.286	0
917	0	9.180	431.499	0.016	131.342	55.102	0
917	1	9.180	423.138	0.016	45.518	55.687	1
917	2	9.180	453.699	0.016	129.416	16.427	1
917	3	9.180	426.013	0.016	92.259	1.156	1
918	0	9.190	431.796	0.016	90.648	78.872	0
918	1	9.190	422.253	0.016	18.339	44.443	0
918	2	9.190	453.171	0.016	63.272	50.734	1
918	3	9.190	427.467	0.016	123.828	33.303	1
919	0	9.200	432.725	0.016	110.632	34.206	1
919	1	9.200	422.592	0.016	89.908	94.400	0
919	2	9.200	452.158	0.016	30.587	74.326	1
919	3	9.200	426.531	0.016	14.795	53.238	1
920	0	9.210	432.055	0.016	46.309	0.000	0
920	1	9.210	421.691	0.016	14.387	44.999	0
920	2	9.210	452.153	0.016	84.905	63.098	0
920	3	9.210	427.311	0.016	105.225	9.774	1
921	0	9.220	431.050	0.016	0.000	48.366	1
921	1	9.220	421.600	0.016	72.959	72.563	1
921	2	9.220	452.443	0.016	95.199	67.023	0
921	3	9.220	426.712	0.016	48.457	62.568	1
922	0	9.230	430.077	0.016	12.334	59.767	1
922	1	9.230	423.670	0.016	138.153	34.977	1
922	2	9.230	453.583	0.016	119.977	74.280	0
922	3	9.230	425.772	0.016	12.373	31.890	0
923	0	9.240	429.090	0.016	3.489	72.878	1
923	1	9.240	423.935	0.016	87.606	79.011	0
923	2	9.240	452.437	0.016	11.198	84.944	1
923	3	9.240	427.928	0.016	140.682	11.769	1
924	0	9.250	428.109	0.016	3.192	59.644	1
924	1	9.250	424.380	0.016	94.009	0.666	1
924	2	9.250	451.310	0.016	13.739	33.943	0
924	3	9.250	426.958	0.016	4.132	12.379	0
925	0	9.260	427.467	0.016	45.950	8.767	0
925	1	9.260	423.996	0.016	59.796	84.461	1
925	2	9.260	450.855	0.016	65.960	23.236	0
925	3	9.260	426.042	0.016	17.933	39.236	0
926	0	9.270	426.791	0.016	43.168	28.258	0
926	1	9.270	425.147	0.016	115.463	39.935	1
926	2	9.270	449.886	0.016	33.203	28.515	0
926	3	9.270	425.140	0.016	18.980	91.284	1
927	0	9.280	425.983	0.016	31.548	9.938	0
927	1	9.280	424.195	0.016	0.249	35.052	0
927	2	9.280	448.771	0.016	12.223	0.000	0
927	3	9.280	424.495	0.016	44.195	12.294	0
928	0	9.290	425.242	0.016	37.201	15.220	0
928	1	9.290	423.249	0.016	0.000	9.523	0
928	2	9.290	448.422	0.016	69.997	61.440	1
928	3	9.290	425.766	0.016	118.807	19.150	1
929	0	9.300	424.370	0.016	22.705	8.239	0
929	1	9.300	422.312	0.016	2.907	44.189	0
929	2	9.300	449.618	0.016	120.793	31.009	1
929	3	9.300	424.809	0.016	0.000	50.305	1
930	0	9.310	423.966	0.016	58.757	2.473	0
930	1	9.310	421.791	0.016	51.091	46.620	0
930	2	9.310	448.482	0.016	0.000	93.884	1
930	3	9.310	423.912	0.016	18.376	9.270	0
931	0	9.320	426.236	0.016	143.000	50.108	0
931	1	9.320	422.028	0.016	86.114	15.097	1
931	2	9.320	447.728	0.016	48.453	47.687	1
931	3	9.320	422.969	0.016	0.000	0.000	0
932	0	9.330	427.510	0.016	119.171	51.376	0
932	1	9.330	421.428	0.016	45.793	54.706	1
932	2	9.330	446.845	0.016	38.753	81.296	1
932	3	9.330	422.036	0.016	4.774	0.000	0
933	0	9.340	428.919	0.016	122.915	39.924	1
933	1	9.340	422.680	0.016	117.762	70.815	0
933	2	9.340	445.755	0.016	12.598	37.799	0
933	3	9.340	421.182	0.016	21.778	72.175	1
934	0	9.350	427.985	0.016	17.208	93.737	1
934	1	9.350	423.203	0.016	96.304	28.756	1
934	2	9.350	447.525	0.016	134.505	50.785	0
934	3	9.350	421.222	0.016	78.332	70.275	0
935	0	9.360	429.941	0.016	136.369	71.222	0
935	1	9.360	422.401	0.016	29.464	77.706	1
935	2	9.360	446.561	0.016	31.334	48.203	1
935	3	9.360	422.056	0.016	105.806	68.230	0
936	0	9.370	431.911	0.016	136.990	0.000	1
936	1	9.370	422.332	0.016	74.126	66.654	1
936	2	9.370	446.796	0.016	92.063	26.299	1
936	3	9.370	423.273	0.016	116.932	74.338	0
937	0	9.380	433.929	0.016	138.351	0.000	1
937	1	9.380	422.664	0.016	89.699	0.000	1
937	2	9.380	447.481	0.016	106.384	84.720	0
937	3	9.380	422.915	0.016	60.771	36.468	0
938	0	9.390	435.803	0.016	135.292	54.978	0
938	1	9.390	421.730	0.016	0.000	78.945	1
938	2	9.390	446.361	0.016	0.000	0.000	0
938	3	9.390	424.595	0.016	129.050	0.172	1
939	0	9.400	437.495	0.016	131.238	81.799	0
